filename,x_norm,y_norm,w_norm,h_norm,area_norm,aspect_ratio,orientation,x,y,w,h,class_id,patch_path
11506,0.8053097345132744,0.0,0.19469026548672566,0.04100946372239748,0.00798414337958181,1.6923076923076923,0,182,0,44,26,3,runs/kolektor_patches\class_3\11506_158.png
10306,0.0,0.592948717948718,0.5108225108225108,0.38301282051282054,0.19565157065157066,0.49372384937238495,1,0,370,118,239,1,runs/kolektor_patches\class_1\10306_159.png
10235,0.34497816593886466,0.5118483412322274,0.6550218340611353,0.3744075829383886,0.24524514166269998,0.6329113924050633,1,79,324,150,237,1,runs/kolektor_patches\class_1\10235_160.png
12315,0.4847161572052402,0.1949286846275753,0.314410480349345,0.18700475435816163,0.05879625464536087,0.6101694915254238,1,111,123,72,118,3,runs/kolektor_patches\class_3\12315_161.png
10487,0.2463768115942029,0.45754716981132076,0.21256038647342995,0.029874213836477988,0.006350074438671649,2.3157894736842106,0,51,291,44,19,1,runs/kolektor_patches\class_1\10487_162.png
11404,0.030837004405286344,0.8443396226415094,0.31718061674008813,0.15566037735849056,0.049372454492560884,0.7272727272727273,1,7,537,72,99,1,runs/kolektor_patches\class_1\11404_163.png
10335,0.875,0.6078125,0.125,0.028125,0.003515625,1.6111111111111112,0,203,389,29,18,4,runs/kolektor_patches\class_4\10335_164.png
11867,0.6347826086956522,0.6337579617834395,0.05652173913043478,0.04777070063694268,0.0027000830794793687,0.43333333333333335,1,146,398,13,30,4,runs/kolektor_patches\class_4\11867_165.png
12160,0.6299559471365639,0.28708133971291866,0.2026431718061674,0.20893141945773525,0.04233852552888027,0.3511450381679389,1,143,180,46,131,3,runs/kolektor_patches\class_3\12160_166.png
11746,0.4824561403508772,0.03605015673981191,0.2807017543859649,0.15673981191222572,0.04399714018588792,0.64,1,110,23,64,100,3,runs/kolektor_patches\class_3\11746_167.png
11746,0.8859649122807017,0.3981191222570533,0.11403508771929824,0.13793103448275862,0.01572897761645493,0.29545454545454547,1,202,254,26,88,4,runs/kolektor_patches\class_4\11746_168.png
11980,0.0,0.0,0.11688311688311688,0.16380655226209048,0.019146220394270316,0.2571428571428571,1,0,0,27,105,0,runs/kolektor_patches\class_0\11980_169.png
11178,0.6351931330472103,0.755868544600939,0.3648068669527897,0.1643192488262911,0.05994479034435511,0.8095238095238095,1,148,483,85,105,4,runs/kolektor_patches\class_4\11178_170.png
10208,0.25,0.7559808612440191,0.5964912280701754,0.14513556618819776,0.08657209211225832,1.4945054945054945,0,57,474,136,91,1,runs/kolektor_patches\class_1\10208_171.png
11350,0.0391304347826087,0.5623052959501558,0.46956521739130436,0.05451713395638629,0.025599349857781388,3.085714285714286,0,9,361,108,35,1,runs/kolektor_patches\class_1\11350_172.png
12317,0.04721030042918455,0.6645669291338583,0.3648068669527897,0.05984251968503937,0.021830962116859857,2.236842105263158,0,11,422,85,38,1,runs/kolektor_patches\class_1\12317_173.png
12317,0.0,0.7858267716535433,0.17167381974248927,0.05826771653543307,0.010003041465310399,1.0810810810810811,0,0,499,40,37,1,runs/kolektor_patches\class_1\12317_174.png
11917,0.0,0.0,0.17391304347826086,0.3390894819466248,0.05897208381680431,0.18518518518518517,1,0,0,40,216,0,runs/kolektor_patches\class_0\11917_175.png
11917,0.017391304347826087,0.8728414442700158,0.7,0.1271585557299843,0.08901098901098901,1.9876543209876543,0,4,556,161,81,1,runs/kolektor_patches\class_1\11917_176.png
10060,0.2324561403508772,0.0,0.2324561403508772,0.07692307692307693,0.01788124156545209,1.0816326530612246,0,53,0,53,49,0,runs/kolektor_patches\class_0\10060_177.png
10585,0.15789473684210525,0.43653250773993807,0.8421052631578947,0.13157894736842105,0.11080332409972299,2.2588235294117647,0,36,282,192,85,1,runs/kolektor_patches\class_1\10585_178.png
11187,0.3277310924369748,0.8982785602503912,0.13865546218487396,0.10172143974960876,0.014104233242592811,0.5076923076923077,1,78,574,33,65,1,runs/kolektor_patches\class_1\11187_179.png
11364,0.5021097046413502,0.40307692307692305,0.1308016877637131,0.03538461538461538,0.0046283674131775395,1.3478260869565217,0,119,262,31,23,4,runs/kolektor_patches\class_4\11364_180.png
10514,0.5087719298245614,0.5306122448979592,0.27631578947368424,0.0423861852433281,0.011711972238288028,2.3333333333333335,0,116,338,63,27,4,runs/kolektor_patches\class_4\10514_181.png
10770,0.5130434782608696,0.4640625,0.19130434782608696,0.053125,0.01016304347826087,1.2941176470588236,0,118,297,44,34,4,runs/kolektor_patches\class_4\10770_182.png
12216,0.6593886462882096,0.0,0.2052401746724891,0.08818897637795275,0.018099920915999036,0.8392857142857143,1,151,0,47,56,3,runs/kolektor_patches\class_3\12216_183.png
12216,0.18340611353711792,0.4582677165354331,0.32751091703056767,0.14173228346456693,0.04641887013031668,0.8333333333333334,1,42,291,75,90,1,runs/kolektor_patches\class_1\12216_184.png
11923,0.1091703056768559,0.4381846635367762,0.8908296943231441,0.19874804381846636,0.17705065912212722,1.6062992125984252,0,25,280,204,127,1,runs/kolektor_patches\class_1\11923_185.png
10756,0.4034334763948498,0.848297213622291,0.30472103004291845,0.15170278637770898,0.046227029325396296,0.7244897959183674,1,94,548,71,98,4,runs/kolektor_patches\class_4\10756_186.png
10090,0.0,0.8963893249607535,0.19130434782608696,0.03610675039246468,0.006907378335949764,1.9130434782608696,0,0,571,44,23,1,runs/kolektor_patches\class_1\10090_187.png
10247,0.4824561403508772,0.8116169544740973,0.44298245614035087,0.1695447409733124,0.07510534578203751,0.9351851851851852,1,110,517,101,108,4,runs/kolektor_patches\class_4\10247_188.png
10247,0.6885964912280702,0.8163265306122449,0.0043859649122807015,0.0031397174254317113,1.3770690462419785e-05,0.5,1,157,520,1,2,4,runs/kolektor_patches\class_4\10247_189.png
11230,0.8290598290598291,0.40752351097178685,0.04700854700854701,0.0109717868338558,0.0005157677571470675,1.5714285714285714,0,194,260,11,7,4,runs/kolektor_patches\class_4\11230_190.png
11662,0.10869565217391304,0.75,0.13043478260869565,0.059748427672955975,0.007793273174733388,0.7894736842105263,1,25,477,30,38,1,runs/kolektor_patches\class_1\11662_191.png
10403,0.2222222222222222,0.6141975308641975,0.09401709401709402,0.11728395061728394,0.011026696211881397,0.2894736842105263,1,52,398,22,76,1,runs/kolektor_patches\class_1\10403_192.png
11553,0.19213973799126638,0.48253968253968255,0.1091703056768559,0.047619047619047616,0.0051985859846121855,0.8333333333333334,1,44,304,25,30,1,runs/kolektor_patches\class_1\11553_193.png
10951,0.0,0.5424528301886793,0.3039647577092511,0.05817610062893082,0.017683484332141966,1.864864864864865,0,0,345,69,37,1,runs/kolektor_patches\class_1\10951_194.png
11482,0.9148936170212766,0.07278481012658228,0.08085106382978724,0.03639240506329114,0.002942364664691624,0.8260869565217391,1,215,46,19,23,3,runs/kolektor_patches\class_3\11482_195.png
11858,0.07327586206896551,0.8580542264752791,0.14224137931034483,0.1419457735247209,0.02019056261343013,0.3707865168539326,1,17,538,33,89,1,runs/kolektor_patches\class_1\11858_196.png
12245,0.0,0.8979591836734694,0.4608695652173913,0.06750392464678179,0.031110504402429868,2.4651162790697674,0,0,572,106,43,1,runs/kolektor_patches\class_1\12245_197.png
10308,0.5859030837004405,0.6864274570982839,0.41409691629955947,0.24960998439937598,0.10336272481736274,0.5875,1,133,440,94,160,4,runs/kolektor_patches\class_4\10308_198.png
10308,0.5814977973568282,0.797191887675507,0.004405286343612335,0.0046801872074883,2.0617564790697354e-05,0.3333333333333333,1,132,511,1,3,4,runs/kolektor_patches\class_4\10308_199.png
11924,0.34497816593886466,0.4542635658914729,0.2838427947598253,0.05581395348837209,0.015842388544734437,1.8055555555555556,0,79,293,65,36,1,runs/kolektor_patches\class_1\11924_200.png
11195,0.6212765957446809,0.0,0.37872340425531914,0.11285266457680251,0.04273994530781031,1.2361111111111112,0,146,0,89,72,3,runs/kolektor_patches\class_3\11195_201.png
12080,0.19130434782608696,0.31319554848966613,0.6217391304347826,0.08426073131955485,0.052388193820418885,2.69811320754717,0,44,197,143,53,0,runs/kolektor_patches\class_0\12080_202.png
11351,0.0,0.6550079491255962,0.09954751131221719,0.2559618441971383,0.025480364580710603,0.13664596273291926,1,0,412,22,161,1,runs/kolektor_patches\class_1\11351_203.png
10401,0.31896551724137934,0.42170542635658914,0.3793103448275862,0.15813953488372093,0.05998396150761828,0.8627450980392157,1,74,272,88,102,1,runs/kolektor_patches\class_1\10401_204.png
10554,0.22413793103448276,0.6947535771065183,0.5862068965517241,0.12400635930047695,0.07269338303821063,1.7435897435897436,0,52,437,136,78,1,runs/kolektor_patches\class_1\10554_205.png
11632,0.6796536796536796,0.6081504702194357,0.16017316017316016,0.06426332288401254,0.01029325950956045,0.9024390243902439,1,157,388,37,41,4,runs/kolektor_patches\class_4\11632_206.png
11739,0.8598130841121495,0.06259780907668232,0.08411214953271028,0.10015649452269171,0.008424378043964722,0.28125,1,184,40,18,64,3,runs/kolektor_patches\class_3\11739_207.png
11025,0.0735930735930736,0.2559241706161137,0.22077922077922077,0.08530805687203792,0.018834246322397982,0.9444444444444444,1,17,162,51,54,0,runs/kolektor_patches\class_0\11025_208.png
10663,0.16455696202531644,0.0,0.2320675105485232,0.0671875,0.015592035864978903,1.2790697674418605,0,39,0,55,43,0,runs/kolektor_patches\class_0\10663_209.png
10466,0.0,0.6203125,0.1917808219178082,0.16875,0.032363013698630136,0.3888888888888889,1,0,397,42,108,1,runs/kolektor_patches\class_1\10466_210.png
11139,0.7368421052631579,0.29160063391442154,0.19298245614035087,0.15213946117274169,0.029360246892985237,0.4583333333333333,1,168,184,44,96,3,runs/kolektor_patches\class_3\11139_211.png
11139,0.0,0.3977812995245642,0.21052631578947367,0.12044374009508717,0.025356576862123614,0.631578947368421,1,0,251,48,76,1,runs/kolektor_patches\class_1\11139_212.png
11139,0.49122807017543857,0.4041204437400951,0.08771929824561403,0.02377179080824089,0.0020852448077404288,1.3333333333333333,0,112,255,20,15,4,runs/kolektor_patches\class_4\11139_213.png
10907,0.0,0.6813880126182965,1.0,0.23186119873817035,0.23186119873817035,1.5374149659863945,0,0,432,226,147,1,runs/kolektor_patches\class_1\10907_214.png
11169,0.1276595744680851,0.43894899536321486,0.09361702127659574,0.05100463678516229,0.004774902167121576,0.6666666666666666,1,30,284,22,33,1,runs/kolektor_patches\class_1\11169_215.png
11012,0.0625,0.9082278481012658,0.12946428571428573,0.05221518987341772,0.00676000226039783,0.8787878787878788,1,14,574,29,33,1,runs/kolektor_patches\class_1\11012_216.png
11574,0.0,0.5921875,0.1774891774891775,0.4078125,0.0723823051948052,0.15708812260536398,1,0,379,41,261,1,runs/kolektor_patches\class_1\11574_217.png
10618,0.6359649122807017,0.46540880503144655,0.36403508771929827,0.06289308176100629,0.02289528853580492,2.075,0,145,296,83,40,4,runs/kolektor_patches\class_4\10618_218.png
11481,0.0,0.5332278481012658,0.31277533039647576,0.030063291139240507,0.009403055818881392,3.736842105263158,0,0,337,71,19,1,runs/kolektor_patches\class_1\11481_219.png
11711,0.19148936170212766,0.44875776397515527,0.2297872340425532,0.043478260869565216,0.009990749306197965,1.9285714285714286,0,45,289,54,28,1,runs/kolektor_patches\class_1\11711_220.png
10714,0.013043478260869565,0.8442367601246106,0.2782608695652174,0.029595015576323987,0.008235134769064066,3.3684210526315788,0,3,542,64,19,1,runs/kolektor_patches\class_1\10714_221.png
12288,0.43231441048034935,0.11392405063291139,0.1615720524017467,0.09651898734177215,0.015594770880548338,0.6065573770491803,1,99,72,37,61,3,runs/kolektor_patches\class_3\12288_222.png
12288,0.27074235807860264,0.555379746835443,0.06986899563318777,0.015822784810126583,0.001105522082803604,1.6,0,62,351,16,10,1,runs/kolektor_patches\class_1\12288_223.png
12288,0.8908296943231441,0.8259493670886076,0.021834061135371178,0.011075949367088608,0.00024183295561328838,0.7142857142857143,1,204,522,5,7,4,runs/kolektor_patches\class_4\12288_224.png
11447,0.08974358974358974,0.46445497630331756,0.4358974358974359,0.0995260663507109,0.04338315712723296,1.619047619047619,0,21,294,102,63,1,runs/kolektor_patches\class_1\11447_225.png
11190,0.1336206896551724,0.43328100470957615,0.39655172413793105,0.09419152276295134,0.037351810750825526,1.5333333333333334,0,31,276,92,60,1,runs/kolektor_patches\class_1\11190_226.png
10281,0.2597402597402597,0.32038834951456313,0.3463203463203463,0.12135922330097088,0.04202916824276048,1.0666666666666667,0,60,198,80,75,0,runs/kolektor_patches\class_0\10281_227.png
12314,0.7205240174672489,0.0,0.2794759825327511,0.13522012578616352,0.03779077751229024,0.7441860465116279,1,165,0,64,86,3,runs/kolektor_patches\class_3\12314_228.png
11061,0.13537117903930132,0.5875968992248062,0.21397379912663755,0.17054263565891473,0.036491655665007956,0.44545454545454544,1,31,379,49,110,1,runs/kolektor_patches\class_1\11061_229.png
10345,0.6460176991150443,0.29606299212598425,0.13274336283185842,0.050393700787401574,0.006689429308062156,0.9375,1,146,188,30,32,3,runs/kolektor_patches\class_3\10345_230.png
10893,0.004405286343612335,0.526813880126183,0.19823788546255505,0.0583596214511041,0.011569087952862047,1.2162162162162162,0,1,334,45,37,1,runs/kolektor_patches\class_1\10893_231.png
11832,0.0,0.2358490566037736,0.20175438596491227,0.1179245283018868,0.02379179079774909,0.6133333333333333,1,0,150,46,75,0,runs/kolektor_patches\class_0\11832_232.png
11003,0.0,0.2900158478605388,0.18303571428571427,0.18858954041204437,0.03451862123613312,0.3445378151260504,1,0,183,41,119,0,runs/kolektor_patches\class_0\11003_233.png
12179,0.7074235807860262,0.0,0.2925764192139738,0.1907790143084261,0.05581744086753077,0.5583333333333333,1,162,0,67,120,3,runs/kolektor_patches\class_3\12179_234.png
12179,0.2314410480349345,0.6915739268680445,0.611353711790393,0.30842607313195547,0.1885574246221562,0.7216494845360825,1,53,435,140,194,1,runs/kolektor_patches\class_1\12179_235.png
12109,0.5991379310344828,0.9240506329113924,0.15086206896551724,0.05221518987341772,0.007877291575731122,1.0606060606060606,0,139,584,35,33,4,runs/kolektor_patches\class_4\12109_236.png
11695,0.034653465346534656,0.71875,0.1485148514851485,0.0453125,0.006729579207920792,1.0344827586206897,0,7,460,30,29,1,runs/kolektor_patches\class_1\11695_237.png
10729,0.3922413793103448,0.1546875,0.0603448275862069,0.10625,0.0064116379310344826,0.20588235294117646,1,91,99,14,68,3,runs/kolektor_patches\class_3\10729_238.png
11360,0.08333333333333333,0.5496894409937888,0.12719298245614036,0.10869565217391304,0.013825324180015256,0.4142857142857143,1,19,354,29,70,1,runs/kolektor_patches\class_1\11360_239.png
10808,0.4336283185840708,0.38510301109350237,0.4557522123893805,0.4405705229793978,0.20079099056140695,0.37050359712230213,1,98,243,103,278,4,runs/kolektor_patches\class_4\10808_240.png
12026,0.19742489270386265,0.462992125984252,0.38626609442060084,0.09133858267716535,0.03528099760062181,1.5517241379310345,0,46,294,90,58,1,runs/kolektor_patches\class_1\12026_241.png
10065,0.314410480349345,0.3166926677067083,0.29694323144104806,0.1029641185647426,0.03057449808909387,1.0303030303030303,0,72,203,68,66,0,runs/kolektor_patches\class_0\10065_242.png
11629,0.0,0.6363636363636364,0.4342105263157895,0.0987460815047022,0.042876588021778586,1.5714285714285714,0,0,406,99,63,1,runs/kolektor_patches\class_1\11629_243.png
11629,0.6447368421052632,0.7288401253918495,0.35526315789473684,0.219435736677116,0.07795743276687016,0.5785714285714286,1,147,465,81,140,4,runs/kolektor_patches\class_4\11629_244.png
11417,0.0,0.0,0.14847161572052403,0.04416403785488959,0.006557106057057843,1.2142857142857142,0,0,0,34,28,0,runs/kolektor_patches\class_0\11417_245.png
10844,0.28193832599118945,0.2640625,0.05726872246696035,0.0140625,0.0008053414096916299,1.4444444444444444,0,64,169,13,9,0,runs/kolektor_patches\class_0\10844_246.png
11962,0.12121212121212122,0.325,0.27705627705627706,0.1140625,0.0316017316017316,0.8767123287671232,1,28,208,64,73,0,runs/kolektor_patches\class_0\11962_247.png
10821,0.5614035087719298,0.4810725552050473,0.43859649122807015,0.20977917981072555,0.09200841219768664,0.7518796992481203,1,128,305,100,133,4,runs/kolektor_patches\class_4\10821_248.png
10821,0.017543859649122806,0.6151419558359621,0.33771929824561403,0.20031545741324921,0.06765039570535171,0.6062992125984252,1,4,390,77,127,1,runs/kolektor_patches\class_1\10821_249.png
12210,0.717391304347826,0.7906976744186046,0.2826086956521739,0.20930232558139536,0.05915065722952477,0.48148148148148145,1,165,510,65,135,4,runs/kolektor_patches\class_4\12210_250.png
10084,0.8571428571428571,0.17124394184168013,0.1038961038961039,0.11793214862681745,0.012252690766422592,0.3287671232876712,1,198,106,24,73,3,runs/kolektor_patches\class_3\10084_251.png
12146,0.43478260869565216,0.5295031055900621,0.48695652173913045,0.06677018633540373,0.03251417769376182,2.604651162790698,0,100,341,112,43,4,runs/kolektor_patches\class_4\12146_252.png
11315,0.0,0.5603053435114503,1.0,0.19541984732824427,0.19541984732824427,1.765625,0,0,367,226,128,1,runs/kolektor_patches\class_1\11315_253.png
10712,0.5021834061135371,0.4725274725274725,0.47161572052401746,0.13971742543171115,0.06589293426473714,1.2134831460674158,0,115,301,108,89,4,runs/kolektor_patches\class_4\10712_254.png
11258,0.5822784810126582,0.4976303317535545,0.3755274261603376,0.04107424960505529,0.015424507235653676,3.423076923076923,0,138,315,89,26,4,runs/kolektor_patches\class_4\11258_255.png
10396,0.004347826086956522,0.12520064205457465,0.1826086956521739,0.1187800963081862,0.021690278456277478,0.5675675675675675,1,1,78,42,74,0,runs/kolektor_patches\class_0\10396_256.png
11810,0.3722943722943723,0.4234375,0.23376623376623376,0.090625,0.021185064935064935,0.9310344827586207,1,86,271,54,58,4,runs/kolektor_patches\class_4\11810_257.png
10695,0.7180616740088106,0.6090342679127726,0.09691629955947137,0.03894080996884735,0.003773999204029259,0.88,1,163,391,22,25,4,runs/kolektor_patches\class_4\10695_258.png
10695,0.6872246696035242,0.8052959501557633,0.1762114537444934,0.06074766355140187,0.010704434105973897,1.0256410256410255,0,156,517,40,39,4,runs/kolektor_patches\class_4\10695_259.png
11750,0.0,0.16588419405320814,0.15789473684210525,0.3129890453834116,0.04941932295527551,0.18,1,0,106,36,200,0,runs/kolektor_patches\class_0\11750_260.png
10266,0.09821428571428571,0.6204724409448819,0.06696428571428571,0.03937007874015748,0.002636389201349831,0.6,1,22,394,15,25,1,runs/kolektor_patches\class_1\10266_261.png
11074,0.0,0.0,0.14468085106382977,0.2546583850931677,0.036844191885820006,0.2073170731707317,1,0,0,34,164,0,runs/kolektor_patches\class_0\11074_262.png
10846,0.4935064935064935,0.8691588785046729,0.5064935064935064,0.1308411214953271,0.06627017841971113,1.3928571428571428,0,114,558,117,84,4,runs/kolektor_patches\class_4\10846_263.png
10028,0.14410480349344978,0.4510108864696734,0.35807860262008734,0.05598755832037325,0.020047946647469898,2.2777777777777777,0,33,290,82,36,1,runs/kolektor_patches\class_1\10028_264.png
10457,0.0,0.6342229199372057,0.09170305676855896,0.054945054945054944,0.0050386294927779645,0.6,1,0,404,21,35,1,runs/kolektor_patches\class_1\10457_265.png
11670,0.6519823788546255,0.45440251572327045,0.34801762114537443,0.17767295597484276,0.06183331948023162,0.6991150442477876,1,148,289,79,113,4,runs/kolektor_patches\class_4\11670_266.png
10304,0.025974025974025976,0.5093457943925234,0.24242424242424243,0.021806853582554516,0.005286509959407155,4.0,0,6,327,56,14,1,runs/kolektor_patches\class_1\10304_267.png
11093,0.8347457627118644,0.28593508500772796,0.1059322033898305,0.05564142194744977,0.005894218426636628,0.6944444444444444,1,197,185,25,36,3,runs/kolektor_patches\class_3\11093_268.png
12050,0.15217391304347827,0.007974481658692184,0.1956521739130435,0.11642743221690591,0.022779280216351155,0.6164383561643836,1,35,5,45,73,0,runs/kolektor_patches\class_0\12050_269.png
11643,0.7543103448275862,0.722397476340694,0.07327586206896551,0.015772870662460567,0.0011557706950940934,1.7,0,175,458,17,10,4,runs/kolektor_patches\class_4\11643_270.png
11339,0.3684210526315789,0.44025157232704404,0.2675438596491228,0.031446540880503145,0.008413328919783736,3.05,0,84,280,61,20,4,runs/kolektor_patches\class_4\11339_271.png
12028,0.09170305676855896,0.6167192429022083,0.09170305676855896,0.06309148264984227,0.005785681815051038,0.525,1,21,391,21,40,1,runs/kolektor_patches\class_1\12028_272.png
10574,0.5412844036697247,0.6164596273291926,0.3302752293577982,0.19099378881987578,0.06308051740839934,0.5853658536585366,1,118,397,72,123,4,runs/kolektor_patches\class_4\10574_273.png
10628,0.0,0.3911671924290221,0.17467248908296942,0.21608832807570977,0.03774468612676153,0.291970802919708,1,0,248,40,137,1,runs/kolektor_patches\class_1\10628_274.png
